V1,V2,V3
150.70200000000003,342.431,319
155.257,376.146,338
152.611,372.121,332
167.85,392.08299999999997,365
159.57000000000002,416.706,335
177.208,432.693,363
161.89700000000002,411.60400000000004,336
155.381,387.076,334
171.29500000000002,385.904,376
179.38,441.243,359
165.226,404.36699999999996,349
163.594,387.001,375
153.19600000000003,347.132,353
159.09900000000002,390.36,348
168.858,428.07099999999997,339
163.475,413.83000000000004,368
160.638,418.844,333
170.899,430.125,360
192.051,461.008,390
160.803,395.495,332
162.36600000000004,423.22099999999995,341
163.94600000000003,444.09499999999997,343
164.406,382.153,349
160.014,411.207,329
165.26500000000001,408.014,360
162.68200000000002,409.50699999999995,353
161.85,418.93600000000004,343
168.95700000000002,431.16700000000003,336
177.329,411.773,390
156.50100000000003,380.582,324
168.159,390.878,376
162.583,415.95399999999995,350
166.29000000000002,386.453,395
162.043,380.153,338
159.143,405.39200000000005,350
158.321,390.844,360
153.399,408.056,298
160.661,403.176,336
162.92,400.61899999999997,355
154.993,378.476,318
170.56100000000004,413.619,350
164.17,423.65500000000003,297
167.514,412.868,367
159.282,388.47,335
167.92000000000002,438.315,325
152.852,409.89199999999994,315
160.6,399.93399999999997,345
166.203,395.735,364
163.735,404.59499999999997,374
164.983,403.267,350
159.405,389.598,344
183.27700000000002,431.01,386
149.77900000000002,379.885,348
161.85600000000002,401.782,349
158.279,399.03099999999995,340
158.96800000000002,392.93899999999996,337
162.602,415.66200000000003,341
165.239,400.922,356
156.281,382.257,350
166.002,412.637,375
159.715,401.937,340
163.463,391.094,370
173.312,412.838,369
170.76000000000002,456.39,349
145.974,393.95799999999997,309
156.29500000000002,369.43399999999997,354
157.779,405.127,344
169.559,452.222,340
151.12900000000002,378.924,302
160.26800000000003,401.39,319
179.495,407.342,378
156.83100000000002,371.305,328
152.806,382.891,315
178.082,404.823,387
167.89000000000001,397.209,365
155.584,382.642,311
175.086,419.183,385
175.247,450.102,338
175.382,415.266,361
166.381,406.82900000000006,354
174.36300000000003,425.73299999999995,368
159.193,428.147,308
159.255,418.711,340
163.584,387.192,345
160.966,386.15,347
190.911,477.843,378
150.954,373.76,345
162.961,400.077,358
160.305,401.13599999999997,366
161.16700000000003,394.59,354
165.635,385.704,360
178.74500000000003,437.43499999999995,374
155.815,419.96799999999996,326
159.344,388.534,351
157.07500000000002,388.335,364
168.334,407.969,367
172.876,435.74,371
171.699,430.496,382
171.172,435.413,355
166.01000000000002,420.50600000000003,361
152.07,368.887,329
150.351,383.32399999999996,316
162.639,414.399,344
165.279,419.303,360
151.79000000000002,365.66700000000003,337
166.471,404.315,352
177.34400000000002,431.212,365
154.31,373.80899999999997,341
175.735,427.764,368
164.865,421.122,368
165.767,394.247,360
157.24900000000002,368.316,346
155.961,386.82899999999995,338
173.325,429.295,362
163.339,398.46799999999996,350
178.93800000000002,432.784,355
169.38400000000001,442.10299999999995,355
163.363,406.938,356
155.321,377.221,356
152.876,367.192,351
162.199,406.772,368
176.249,404.271,404
152.297,388.82,334
153.137,385.616,318
156.215,417.88800000000003,352
157.53300000000002,385.797,344
169.899,379.543,378
158.59300000000002,417.357,330
166.017,423.505,344
158.19,390.569,367
161.877,383.638,360
162.756,405.162,327
173.493,448.595,340
163.96200000000002,404.73,357
155.21400000000003,385.282,345
166.70700000000002,436.381,360
165.511,398.52500000000003,334
138.17000000000002,389.659,325
156.8,389.755,345
187.166,453.759,385
158.66899999999998,394.885,346
175.111,456.10699999999997,370
157.163,390.22,350
162.50900000000001,395.141,366
165.613,404.799,354
175.734,418.69499999999994,381
156.827,372.37799999999993,332
158.53000000000003,391.42100000000005,341
144.03199999999998,377.419,301
169.52400000000003,418.755,365
161.44500000000002,390.14,354
154.316,365.23199999999997,347
156.108,405.587,345
160.162,382.89799999999997,345
152.302,385.116,335
159.649,407.55999999999995,314
156.21,368.841,339
163.83800000000002,391.73199999999997,355
167.21200000000002,399.71,363
162.41,395.885,351
169.12399999999997,422.62499999999994,347
159.66500000000002,398.581,340
159.911,366.773,358
164.429,405.532,364
169.77800000000002,385.856,351
168.392,409.738,357
184.82800000000003,396.23199999999997,411
163.149,380.023,340
169.75300000000001,408.64,354
173.209,403.36499999999995,340
173.947,420.046,382
158.22899999999998,402.258,300
172.596,421.598,351
176.54000000000002,440.57899999999995,379
173.928,405.49,387
170.858,407.84000000000003,383
177.369,423.609,368
168.835,417.98299999999995,346
174.84600000000003,417.341,383
166.091,408.69899999999996,374
165.03199999999998,415.967,343
167.383,407.251,388
158.88600000000002,367.878,373
161.262,396.65200000000004,363
159.851,383.23199999999997,310
175.769,440.454,378
152.14100000000002,369.28999999999996,336
154.70600000000002,389.11899999999997,347
173.99099999999999,453.698,370
163.69,442.869,355
176.32800000000003,433.567,373
165.739,423.86299999999994,358
158.30800000000002,402.33,349
171.263,408.573,374
154.65200000000002,387.948,325
168.51500000000001,401.245,368
169.402,411.75199999999995,373
158.46600000000004,397.72,333
161.71800000000002,377.808,359
153.818,366.759,341
158.702,420.605,351
166.18400000000003,412.563,373
166.775,415.89700000000005,320
161.31,400.14300000000003,341
163.252,397.47399999999993,337
169.078,399.435,359
174.417,449.222,380
169.559,425.494,364
164.488,392.07,357
167.0,417.291,327
173.184,414.75,365
169.78000000000003,432.652,371
164.597,412.404,364
149.20600000000002,378.551,341
170.632,426.46999999999997,363
167.461,388.51199999999994,376
165.667,404.779,390
162.43,396.418,345
161.526,408.796,357
157.405,375.978,356
152.721,354.144,316
167.541,395.07899999999995,350
165.621,421.949,358
162.728,424.283,347
177.126,430.989,371
165.154,407.35,347
169.724,415.443,351
147.804,366.261,337
153.396,354.09799999999996,317
168.422,396.49399999999997,365
160.731,411.303,326
168.672,436.898,335
164.711,413.396,322
178.107,399.308,378
149.79800000000003,394.527,333
171.418,428.00699999999995,363
159.364,397.409,339
167.221,396.166,378
161.85500000000002,373.169,326
167.261,405.173,368
149.05,378.692,323
164.35999999999999,394.045,361
172.393,403.017,364
174.614,420.071,387
158.139,387.926,358
152.79500000000002,377.804,330
162.994,398.962,341
143.88,341.029,347
158.023,364.889,352
169.89000000000001,398.163,411
156.372,402.283,329
155.067,381.364,328
162.993,395.568,384
154.453,372.651,352
153.293,381.541,298
158.324,375.292,325
170.28,431.746,355
152.359,361.346,310
162.79399999999998,405.827,341
154.029,381.913,326
156.583,393.98400000000004,338
160.21800000000002,411.66499999999996,353
173.744,400.739,377
162.78,406.91700000000003,355
149.332,367.933,343
154.765,368.544,350
173.92399999999998,431.64799999999997,375
169.04600000000002,393.6170000000001,363
163.51,424.92499999999995,363
172.71,444.365,367
157.95100000000002,393.855,356
159.82500000000002,397.492,332
167.242,415.15099999999995,355
151.346,392.914,325
151.906,386.02799999999996,343
148.71699999999998,388.977,326
162.197,390.13300000000004,338
164.135,390.711,364
170.184,432.089,349
163.982,404.022,351
165.76800000000003,432.27200000000005,351
162.62,418.684,357
170.66600000000003,429.37199999999996,325
156.28000000000003,389.022,357
169.24099999999999,405.753,366
166.30200000000002,396.881,375
174.844,424.146,375
168.394,405.766,347
159.29600000000002,397.037,361
163.695,398.704,348
162.69,395.024,355
167.62099999999998,419.632,346
161.973,386.25,354
153.663,382.28999999999996,342
163.34300000000002,404.513,360
179.84700000000004,426.32800000000003,376
174.292,396.72400000000005,399
165.56799999999998,392.284,351
166.971,426.25800000000004,360
175.849,407.515,390
167.73200000000003,418.823,341
172.265,421.09499999999997,384
162.32500000000002,387.626,400
162.347,383.75299999999993,364
163.17600000000002,417.061,343
152.024,388.39500000000004,333
166.157,397.20799999999997,360
172.04000000000002,430.472,359
172.86800000000002,421.14799999999997,365
172.342,398.101,379
174.65200000000004,450.127,321
169.73600000000002,414.58900000000006,375
160.07600000000002,403.164,347
155.024,398.423,333
163.731,391.28000000000003,358
165.78,402.0,339
160.744,381.84499999999997,375
169.054,417.986,343
163.972,403.117,355
160.35,402.782,355
161.53500000000003,395.923,368
146.22500000000002,368.73699999999997,318
163.656,404.301,373
169.25,404.26599999999996,355
173.142,392.88700000000006,389
148.866,362.29200000000003,323
165.66400000000002,388.424,365
168.678,402.771,371
157.703,403.443,336
165.073,391.873,368
180.412,411.89599999999996,377
155.77,378.417,357
169.91700000000003,406.563,360
167.238,393.447,369
155.966,389.974,339
172.758,419.405,375
166.691,386.07399999999996,360
170.705,428.62199999999996,348
166.902,391.21799999999996,379
142.76,333.657,335
151.38600000000002,388.96999999999997,325
183.432,446.99299999999994,383
180.505,435.154,414
157.89200000000002,390.564,345
164.45499999999998,412.07099999999997,330
167.445,415.26399999999995,360
158.8,380.483,339
170.57,429.658,371
162.604,409.558,349
165.88,409.885,347
157.36599999999999,402.68500000000006,343
158.566,365.827,363
166.46,409.17199999999997,323
160.08800000000002,402.863,351
150.931,360.293,352
167.754,402.73,361
156.447,396.667,332
164.523,413.71500000000003,358
165.82600000000002,415.41200000000003,347
168.476,385.421,375
163.51500000000001,375.31199999999995,364
150.233,369.627,334
159.45600000000002,407.483,347
156.145,368.974,338
150.82500000000002,386.101,316
164.501,406.97299999999996,328
153.947,374.682,344
160.53300000000002,363.698,374
166.672,401.97200000000004,369
167.4,413.63100000000003,353
174.552,422.702,335
169.15800000000002,410.01699999999994,389
170.137,412.93399999999997,390
161.14300000000003,377.366,344
165.181,410.494,342
156.085,382.365,328
162.68900000000002,414.395,360
168.457,396.7339999999999,382
163.142,370.556,375
165.20600000000002,373.048,339
167.02300000000002,406.39599999999996,376
190.868,451.878,421
165.89800000000002,404.842,373
174.62400000000002,431.875,363
156.505,368.2049999999999,362
169.40900000000002,406.25,354
160.98000000000002,381.40999999999997,327
170.31300000000002,406.71,384
169.83700000000002,422.57399999999996,360
179.463,438.977,370
159.241,387.26599999999996,340
158.99900000000002,395.954,332
180.54600000000002,426.28200000000004,365
161.412,418.265,367
161.19600000000003,395.532,357
170.59,423.887,385
177.888,436.198,387
159.007,384.776,368
164.166,398.12300000000005,381
163.062,412.24800000000005,367
165.882,414.938,371
171.52100000000002,411.20799999999997,344
165.072,395.773,361
154.495,380.25699999999995,344
157.17000000000002,378.021,339
173.57100000000003,402.038,368
159.142,396.46799999999996,335
154.658,384.231,313
163.703,387.568,348
168.656,447.68,327
159.301,379.756,352
159.779,392.78099999999995,364
149.939,366.91,322
158.05399999999997,386.01,353
168.373,422.033,356
157.829,413.79499999999996,332
156.362,380.363,335
175.474,439.78599999999994,329
142.57,370.86199999999997,315
167.04500000000002,384.606,346
154.24200000000002,395.069,331
168.577,415.982,356
171.83999999999997,429.214,323
173.11100000000002,430.086,360
172.155,446.16100000000006,366
174.973,406.196,390
171.859,424.532,346
160.222,391.943,363
155.902,380.064,343
166.149,386.83299999999997,354
167.13600000000002,414.469,337
160.056,422.829,335
160.562,428.682,307
160.163,397.53999999999996,328
155.471,367.59099999999995,344
175.931,438.966,368
156.39300000000003,398.76800000000003,344
167.06900000000002,427.703,360
181.238,432.164,379
168.416,430.19599999999997,351
168.048,402.38,355
158.78900000000002,401.36299999999994,326
164.19600000000003,408.051,385
165.748,412.98,369
176.988,438.03200000000004,357
165.388,417.593,363
169.78000000000003,433.477,353
164.29100000000003,395.11,364
166.414,405.809,365
169.008,415.94,361
159.01200000000003,382.23900000000003,363
182.35899999999998,476.19500000000005,362
167.78,419.186,363
155.77400000000003,406.233,333
155.01299999999998,383.43199999999996,356
167.851,379.44100000000003,366
171.05200000000002,422.923,371
174.93400000000003,430.37300000000005,371
160.55900000000003,390.163,342
152.20499999999998,387.25899999999996,356
184.436,438.226,375
155.91500000000002,401.11199999999997,330
160.412,394.078,355
168.75800000000004,396.87,363
154.622,379.21399999999994,343
166.223,403.92699999999996,344
168.527,426.005,344
165.659,395.289,356
163.18800000000002,383.123,381
173.49899999999997,402.308,362
180.26800000000003,463.375,373
168.279,402.413,346
165.846,404.432,341
170.46300000000002,404.028,418
181.172,399.611,393
158.63800000000003,401.719,347
171.054,400.911,369
163.53900000000002,382.49899999999997,358
163.011,396.563,366
156.81799999999998,383.47799999999995,347
163.654,424.542,349
160.911,394.011,360
158.947,371.84799999999996,354
161.942,414.91700000000003,367
163.502,412.933,369
158.78900000000002,398.313,328
157.429,419.053,340
158.435,384.56000000000006,380
168.787,391.4549999999999,380
160.58700000000002,375.306,366
165.51500000000001,403.38,376
166.02800000000002,395.615,369
156.349,395.34299999999996,346
152.51500000000001,358.824,350
158.208,375.933,339
159.954,401.55999999999995,337
173.45300000000003,434.958,342
163.517,391.457,366
163.14600000000002,363.342,363
155.341,371.976,364
152.008,400.25300000000004,323
171.62400000000002,449.036,357
150.29000000000002,369.91600000000005,319
171.959,420.56199999999995,386
149.001,382.77500000000003,324
165.13300000000004,380.94,344
157.463,407.67,326
164.62900000000002,426.889,350
151.894,370.139,323
167.342,415.68399999999997,371
159.637,398.18899999999996,322
161.359,419.173,342
165.86200000000002,404.49399999999997,359
156.727,389.16700000000003,338
177.94400000000002,441.76099999999997,337
164.973,396.278,360
152.414,390.441,335
172.20800000000003,408.349,353
169.12300000000002,430.207,334
148.33800000000002,359.99600000000004,319
164.175,427.876,350
168.282,404.968,355
163.40500000000003,384.25,378
178.925,453.31600000000003,380
168.916,403.395,357
159.03300000000002,381.50699999999995,366
165.948,410.927,359
167.823,406.75199999999995,386
152.71800000000002,382.08299999999997,343
163.12300000000002,408.48800000000006,320
185.197,448.71000000000004,400
162.04200000000003,377.974,353
169.695,404.646,350
165.3,412.714,363
154.68,394.639,333
152.18600000000004,384.922,347
159.916,395.35799999999995,333
169.063,405.931,354
161.19500000000002,390.58000000000004,348
167.48100000000002,424.226,358
158.30100000000002,376.79699999999997,366
163.352,395.70500000000004,365
180.16400000000002,418.97800000000007,381
169.208,395.736,345
160.32600000000002,414.56399999999996,347
159.44799999999998,399.45399999999995,327
169.622,433.21799999999996,355
160.517,428.374,324
160.015,356.015,370
152.202,391.22299999999996,333
154.591,404.957,374
153.88600000000002,401.826,353
162.791,387.012,346
157.90400000000002,386.685,339
168.732,398.68600000000004,365
199.513,458.019,424
171.472,419.08799999999997,333
151.33100000000002,377.054,340
173.62000000000003,422.326,383
161.678,384.611,377
172.512,417.803,363
162.782,376.978,377
157.44000000000003,397.466,351
170.264,427.956,349
162.60899999999998,398.211,382
156.365,407.641,356
159.235,392.43,356
153.115,365.168,356
165.84,404.005,381
157.716,352.006,379
170.846,428.33299999999997,363
165.696,427.933,351
146.28300000000002,354.924,322
163.426,413.29600000000005,367
145.09699999999998,349.612,318
163.04400000000004,420.51099999999997,327
159.833,402.579,352
163.175,373.109,380
169.84500000000003,392.19599999999997,350
175.917,427.671,364
165.281,411.59099999999995,360
174.709,437.30400000000003,388
156.311,398.15200000000004,320
173.401,426.782,386
152.073,387.25,348
169.42300000000003,438.956,336
159.486,380.367,331
170.074,386.35900000000004,393
157.245,395.57899999999995,332
156.248,378.446,341
165.94,387.558,379
154.11700000000002,380.044,330
165.31,428.018,345
157.114,419.34799999999996,331
167.284,402.739,345
165.06,372.89300000000003,367
169.62,402.87699999999995,353
151.60200000000003,378.111,325
164.721,417.33000000000004,374
159.47899999999998,392.656,358
162.753,398.111,364
156.47899999999998,386.554,340
162.656,413.83799999999997,361
152.75,400.493,367
157.315,365.216,352
147.012,384.73199999999997,313
157.823,420.544,310
150.00900000000001,369.077,312
160.713,393.98199999999997,340
173.86899999999997,426.094,362
167.73800000000003,410.08599999999996,371
170.404,409.98,361
157.89100000000002,404.39799999999997,330
162.73700000000002,404.49999999999994,330
160.60500000000002,413.71500000000003,330
152.97400000000002,369.60699999999997,361
167.161,423.865,374
159.60700000000003,411.47299999999996,344
156.436,394.297,329
156.222,391.366,317
171.36400000000003,382.639,345
180.181,438.25,380
174.178,422.795,393
169.839,402.845,358
163.887,392.371,374
161.952,404.33000000000004,347
182.265,459.707,390
169.904,416.21299999999997,339
160.45499999999998,417.678,350
166.882,405.03,351
159.833,368.058,364
156.387,391.092,328
168.52200000000002,406.98699999999997,355
168.622,409.51800000000003,379
166.186,377.664,377
156.663,373.089,352
143.769,358.98299999999995,328
163.17800000000003,377.478,365
160.59300000000002,396.468,342
166.842,393.79200000000003,389
149.032,399.848,333
163.264,383.357,351
153.863,384.94399999999996,340
157.866,392.67299999999994,337
166.357,381.637,340
162.33700000000002,376.518,346
160.642,384.231,355
159.904,401.567,359
157.683,427.047,362
155.57100000000003,361.393,324
153.656,411.397,329
168.69900000000004,428.31399999999996,316
155.723,381.928,346
166.215,388.01700000000005,326
141.693,340.62600000000003,322
148.041,340.86199999999997,310
164.519,373.919,360
138.905,358.448,304
142.11400000000003,343.597,315
168.469,375.60699999999997,338
148.133,359.7,312
146.61599999999999,336.73799999999994,341
139.068,321.955,323
155.497,347.28499999999997,330
141.198,337.86699999999996,295
141.51600000000002,327.153,315
144.912,344.762,313
151.00800000000004,346.972,347
159.65599999999998,381.334,335
160.76799999999997,401.305,359
148.53500000000003,344.198,318
139.93,352.208,307
140.707,356.291,272
134.965,342.00399999999996,296
133.392,336.46900000000005,301
145.439,342.594,306
149.526,361.384,309
136.515,317.922,312
145.661,365.57899999999995,292
147.469,365.96799999999996,294
152.00600000000003,362.74899999999997,307
140.811,336.28999999999996,304
167.10899999999998,415.98199999999997,346
146.401,335.74,312
155.599,384.009,292
148.959,323.69100000000003,324
136.411,324.677,296
154.227,365.221,334
158.685,372.92099999999994,352
138.32100000000003,332.18600000000004,304
144.181,355.05499999999995,302
164.529,384.76599999999996,348
151.113,344.642,314
149.17700000000002,352.299,316
156.256,360.347,345
148.917,351.663,306
137.256,330.777,303
153.40500000000003,354.274,350
147.15300000000002,328.412,330
143.466,340.98,289
147.478,356.40599999999995,321
147.452,334.854,297
156.191,377.182,356
157.55100000000002,389.208,368
163.043,373.11400000000003,356
140.965,353.166,270
142.91700000000003,326.98199999999997,286
148.55,353.682,317
155.163,360.582,328
135.078,322.59000000000003,271
148.318,330.831,297
149.627,380.278,282
137.59,349.139,277
146.709,333.97099999999995,310
156.952,359.702,339
138.88,326.48,295
148.675,365.468,320
141.268,351.00199999999995,289
137.34900000000002,331.629,348
141.495,330.73900000000003,318
137.23700000000002,321.374,282
136.861,340.963,306
137.127,342.341,324
152.73100000000002,356.6329999999999,360
151.89499999999998,337.07,356
152.051,334.679,332
133.21,330.295,275
153.901,347.4789999999999,300
140.502,351.776,281
147.813,332.145,298
149.78900000000002,353.716,310
152.061,364.519,326
151.517,362.703,312
154.10700000000003,354.548,334
139.059,336.121,316
165.51,390.96899999999994,373
144.70000000000002,332.161,293
153.874,380.527,333
143.655,332.46500000000003,298
134.18900000000002,329.535,296
141.374,334.472,291
149.185,351.264,310
157.13500000000002,384.536,332
151.656,367.29,303
141.76500000000001,331.95399999999995,270
154.192,375.087,333
157.788,382.004,333
143.68,345.535,299
152.806,366.88,333
165.496,383.236,385
151.806,351.001,351
144.64600000000002,328.5659999999999,331
142.339,340.542,318
145.335,358.282,290
146.39,357.086,311
151.087,340.919,370
152.329,331.159,310
148.048,348.21599999999995,347
156.803,357.552,302
163.112,395.822,361
144.046,333.55600000000004,305
149.16299999999998,348.47,364
156.33200000000002,365.21299999999997,355
135.97899999999998,313.344,312
141.64800000000002,361.219,325
143.48700000000002,366.39700000000005,310
133.014,328.81399999999996,301
150.999,353.30499999999995,316
153.69600000000003,375.8929999999999,341
145.14000000000001,343.756,333
144.205,349.722,326
132.941,325.75600000000003,288
166.89100000000002,387.09299999999996,382
145.363,355.65099999999995,312
140.707,331.28200000000004,302
151.882,357.842,339
145.21800000000002,343.242,329
146.681,343.394,328
141.079,328.824,316
144.323,357.202,320
155.066,366.022,369
144.04,321.296,319
145.187,338.017,334
145.202,358.719,277
150.69799999999998,351.217,327
140.91700000000003,341.629,312
148.01700000000002,335.502,336
137.29000000000002,322.52,325
142.06300000000002,338.521,304
152.303,391.381,306
151.984,344.207,335
151.086,340.96200000000005,335
142.41199999999998,322.46299999999997,295
139.817,325.93,324
143.918,358.048,289
139.50300000000001,333.637,304
147.586,341.26599999999996,313
151.39,382.085,299
135.054,327.451,303
131.34199999999998,321.508,305
134.421,342.52,262
159.555,374.795,318
136.781,348.26800000000003,260
149.097,344.29200000000003,332
149.014,355.083,295
145.839,376.96,284
151.169,359.196,310
147.18500000000003,352.338,300
133.268,345.203,269
149.996,375.99,329
139.712,362.49399999999997,295
151.69100000000003,357.818,330
149.621,357.576,340
142.875,367.43,300
149.555,354.182,312
142.144,352.501,299
135.121,336.905,280
148.59500000000003,380.38,330
148.18,319.819,293
138.914,347.749,337
140.974,351.24399999999997,295
145.37900000000002,334.021,340
151.80599999999998,349.21999999999997,355
147.236,348.404,315
149.854,373.187,281
138.144,331.926,301
153.048,343.404,307
139.56799999999998,347.191,295
151.222,367.56499999999994,321
151.76000000000002,363.262,315
161.98399999999998,373.45099999999996,309
152.648,362.364,329
137.309,342.105,278
150.946,355.295,295
151.319,365.70099999999996,332
153.169,356.442,336
149.467,328.115,322
153.485,380.688,314
157.639,362.993,340
148.294,346.628,335
140.584,339.51,299
158.565,364.984,358
151.96300000000002,382.17699999999996,290
137.575,366.868,292
150.214,365.576,321
150.425,349.92499999999995,308
143.59500000000003,351.642,292
154.684,353.746,341
171.77100000000002,406.527,340
148.41899999999998,352.957,312
145.67200000000003,361.854,341
136.70100000000002,327.157,290
151.14499999999998,368.34799999999996,350
143.324,352.35999999999996,291
151.53400000000002,340.964,323
133.81400000000002,319.76599999999996,249
159.677,385.19,332
140.032,338.12600000000003,305
142.05700000000002,353.62300000000005,324
142.47899999999998,354.453,324
155.132,347.123,345
147.45400000000004,362.14599999999996,333
145.88,333.419,311
147.684,374.515,309
141.436,322.41700000000003,295
150.145,336.42099999999994,332
135.947,336.003,306
136.88100000000003,338.66200000000003,328
142.917,342.93899999999996,320
150.714,353.389,345
156.772,360.31199999999995,333
144.85500000000002,331.429,310
155.14900000000003,363.67199999999997,342
140.377,331.99199999999996,324
138.663,338.26800000000003,304
149.601,340.95,340
151.56900000000002,357.149,346
141.88,349.992,319
143.715,357.697,294
142.483,358.71299999999997,274
149.03400000000002,361.812,329
141.19100000000003,362.2149999999999,270
141.183,328.149,330
158.031,379.048,344
150.792,371.307,321
154.443,376.273,322
142.04000000000002,350.908,301
145.94400000000002,369.938,291
147.726,361.445,299
149.036,357.58,335
143.366,359.494,305
149.991,356.89200000000005,302
143.25,343.60699999999997,317
138.52700000000002,369.65099999999995,296
141.98100000000002,364.383,290
153.931,347.979,320
150.769,375.776,326
158.685,332.264,340
152.44500000000002,366.72,310
140.671,328.44399999999996,312
146.803,338.18699999999995,304
153.797,382.56199999999995,296
145.183,354.456,312
154.63600000000002,379.474,325
144.288,364.782,283
153.195,363.598,330
164.606,383.235,343
151.34300000000002,374.991,340
149.41199999999998,355.024,359
148.911,369.169,304
141.903,352.58299999999997,288
154.28900000000002,385.519,288
164.591,389.20099999999996,362
154.911,382.283,308
156.191,369.408,330
156.927,354.735,332
141.917,365.291,322
149.791,363.82399999999996,300
142.829,340.37199999999996,290
151.00300000000001,371.94199999999995,360
157.89600000000002,393.392,317
146.162,336.69899999999996,351
146.031,365.299,296
139.25900000000001,321.12600000000003,324
144.53300000000002,367.229,316
164.08700000000002,381.312,370
154.473,358.69500000000005,314
147.458,359.79200000000003,303
146.85000000000002,363.408,333
154.969,344.969,334
161.88400000000001,401.58599999999996,371
146.368,336.39300000000003,319
157.10500000000002,383.086,310
143.937,334.35,310
143.68400000000003,340.18699999999995,283
155.859,376.453,322
150.51500000000001,352.82599999999996,296
149.05,350.69599999999997,335
144.613,378.848,274
143.77800000000002,364.292,299
138.36,329.122,269
155.559,372.485,312
135.939,334.437,300
157.885,366.466,310
153.145,357.673,332
160.18900000000002,356.53,324
145.023,336.16499999999996,282
147.392,354.807,317
145.743,362.69800000000004,284
153.762,354.751,311
136.562,358.328,301
139.08,322.566,293
168.226,377.765,317
139.18400000000003,365.864,289
144.373,348.80199999999996,328
135.863,320.38300000000004,280
152.19,372.11599999999993,325
155.228,395.421,325
139.35,358.524,287
142.82500000000002,342.19300000000004,296
152.20100000000002,366.88800000000003,320
156.883,362.73699999999997,358
160.423,374.644,332
140.76,332.03499999999997,297
151.87,338.583,327
159.267,369.01300000000003,378
145.455,340.45,284
154.441,347.566,370
158.99,376.74899999999997,325
147.229,347.809,320
141.43900000000002,366.455,324
140.845,350.036,332
157.21200000000002,359.553,341
145.684,334.527,285
143.25900000000001,342.028,338
152.73899999999998,356.883,324
149.74,357.47900000000004,335
154.656,346.075,345
151.875,353.832,320
132.698,351.374,301
154.185,362.853,328
150.184,370.739,305
149.086,343.99299999999994,305
158.46,350.00300000000004,353
156.95600000000002,329.26,387
151.13400000000001,348.313,325
142.907,344.85400000000004,320
136.31,317.50800000000004,287
151.76000000000002,346.36,319
139.92,371.628,317
159.668,380.79600000000005,317
153.323,365.768,338
157.544,379.217,341
145.41500000000002,351.15,336
158.11,391.53799999999995,309
144.23700000000002,339.261,298
138.232,339.565,281
135.122,341.746,259
135.971,348.274,298
148.099,361.431,330
143.894,324.81399999999996,317
150.074,363.064,287
141.108,333.528,299
147.23000000000002,330.082,327
152.28199999999998,361.563,315
145.994,358.395,319
144.84300000000002,365.39,282
154.35100000000003,348.05499999999995,310
132.87300000000002,330.994,296
158.906,380.829,315
158.674,365.13700000000006,369
148.463,355.346,288
150.29500000000002,343.259,330
158.191,401.60800000000006,332
140.698,349.33799999999997,319
149.56,370.88,305
150.565,338.966,312
145.166,357.983,317
151.074,337.342,319
133.912,354.27799999999996,277
146.12199999999999,363.265,309
146.05100000000002,335.662,294
139.44,370.561,285
156.913,336.185,310
142.42200000000003,378.591,327
147.489,334.496,314
139.522,338.29200000000003,295
150.684,347.586,311
150.41500000000002,357.40599999999995,350
150.0,356.80299999999994,343
142.573,336.59000000000003,298
142.37400000000002,360.274,305
149.863,354.69100000000003,276
143.14100000000002,357.85699999999997,280
140.805,343.39300000000003,304
147.606,358.276,283
144.286,357.158,303
151.775,359.324,296
155.001,366.115,332
143.053,330.94399999999996,290
140.756,336.718,305
149.85700000000003,345.754,296
151.031,343.58299999999997,312
149.61700000000002,386.616,292
143.24,341.877,331
151.75100000000003,358.492,350
139.55700000000002,333.799,288
138.597,325.56,290
148.781,347.022,334
139.13000000000002,339.022,325
136.27,343.196,313
152.193,358.714,314
144.10000000000002,350.05600000000004,275
151.711,341.831,316
145.11700000000002,348.24399999999997,310
149.99699999999999,357.28200000000004,274
139.585,346.18399999999997,302
159.594,364.74799999999993,353
145.815,351.811,304
150.434,340.204,293
137.788,336.59999999999997,285
159.00400000000002,390.389,315
147.774,359.32500000000005,311
144.562,336.298,339
160.166,387.8589999999999,393
148.65300000000002,342.083,322
140.018,347.161,293
159.55100000000002,378.808,368
146.876,362.693,289
144.286,334.075,293
149.378,338.21700000000004,327
141.393,345.345,306
138.13400000000001,353.804,297
151.128,349.352,325
152.731,334.977,364
145.71300000000002,329.297,280
145.43,342.23199999999997,299
151.98200000000003,359.664,299
145.246,336.70799999999997,331
142.455,354.987,288
149.172,335.72,335
151.66,371.191,319
145.752,353.25999999999993,305
141.22000000000003,353.914,279
135.66,343.328,287
150.68300000000002,365.72,306
141.078,334.602,325
140.93900000000002,341.106,312
145.167,362.705,342
148.595,385.728,310
150.49900000000002,364.654,292
143.31300000000002,333.635,300
143.659,350.78,302
157.08300000000003,353.27099999999996,350
152.296,377.421,305
133.05900000000003,321.844,318
149.015,352.289,290
152.86400000000003,347.945,283
147.508,358.817,319
146.46500000000003,359.653,296
145.276,341.52599999999995,305
146.61700000000002,339.577,292
143.336,330.615,287
141.828,341.028,323
152.235,356.97799999999995,304
155.55,361.33399999999995,341
146.184,354.054,297
140.615,335.841,314
148.86100000000002,379.17999999999995,294
147.95700000000002,347.272,340
156.038,338.981,369
139.323,333.339,284
152.50400000000002,368.702,315
